E132.19961127220698.txt,0.8363354206085205,-0.5482181310653687
m_19961127,0.5655760169029236,0.8246960639953613
E132.19970624684358.txt,0.9724453091621399,-0.23313112556934357
m_19970624,0.2909773290157318,0.9567299485206604
E132.19970729764263.txt,-0.7413492202758789,0.6711193919181824
m_19970729,0.9203530550003052,-0.3910885453224182
E131.19970213376960.txt,0.25554075837135315,0.9667982459068298
m_19970213,-0.6544020771980286,0.7561467885971069
E132.19970806783785.txt,0.8949408531188965,-0.44618478417396545
m_19970806,-0.5843923091888428,0.8114712834358215
E131.19970123328634.txt,-0.9960253834724426,0.089070163667202
m_19970123,-0.9678558707237244,0.2515052855014801
E131.19961025145029.txt,-0.8821309804916382,0.47100409865379333
m_19961025,0.1300426423549652,0.9915083646774292
E131.19970610649548.txt,0.5178373456001282,-0.8554791212081909
m_19970610,-0.58912593126297,-0.8080412745475769
E132.19970605639621.txt,-0.47005608677864075,0.8826366066932678
m_19970605,0.6138292551040649,0.7894388437271118
E131.19970409496517.txt,0.9890190958976746,-0.1477879136800766
m_19970409,-0.9862158298492432,0.1654641330242157
E131.19970204355610.txt,0.36532095074653625,-0.930881679058075
m_19970204,-0.37861838936805725,-0.9255528450012207
E132.19970112301930.txt,0.909690797328949,0.41528621315956116
m_19970112,-0.7678318619728088,0.6406514644622803
E132.19961218265942.txt,-0.20720428228378296,0.9782976508140564
m_19961218,0.9424141645431519,0.3344480097293854
E132.19970505561449.txt,-0.9981436133384705,0.06090373173356056
m_19970505,0.9883363246917725,0.15228717029094696
E131.19970612657693.txt,0.9133654832839966,0.4071406424045563
m_19970612,0.7101755738258362,0.704024612903595
E131.19970603633426.txt,0.9817262887954712,0.19029833376407623
m_19970603,-0.6608960628509521,0.7504774928092957
E131.19961120203503.txt,0.814568281173706,0.5800676941871643
m_19961120,-0.9993158578872681,-0.03698260337114334
E131.19970213376928.txt,0.4370483160018921,0.8994380235671997
E131.19970805780530.txt,-0.9691143035888672,-0.24661235511302948
m_19970805,-0.9228223562240601,-0.385225772857666
E131.19970813797246.txt,0.7537555694580078,0.6571548581123352
m_19970813,0.9948723316192627,-0.10113833844661713
E131.19961219268969.txt,-0.8065564632415771,0.5911570191383362
m_19961219,0.4855598509311676,0.8742033839225769
E131.19970723750826.txt,0.9425527453422546,-0.33405736088752747
m_19970723,-0.5335624814033508,0.8457605838775635
E131.19970415511395.txt,0.9046185612678528,0.4262220561504364
m_19970415,0.49026840925216675,-0.8715715408325195
E131.19970406489786.txt,-0.16877368092536926,0.985654890537262
m_19970406,0.8609715104103088,0.5086532235145569
E131.19970618669766.txt,0.9934613108634949,-0.11416900902986526
m_19970618,0.07759101688861847,-0.9969853162765503
E131.19970715728539.txt,-0.6961844563484192,0.7178628444671631
m_19970715,-0.5172426104545593,0.8558388352394104
E132.19970603633602.txt,-0.9774475693702698,0.21117812395095825
E131.19970306423789.txt,-0.9524377584457397,-0.30473315715789795
m_19970306,-0.9495282173156738,0.31368154287338257
E131.19970106288413.txt,0.9876375198364258,0.15675471723079681
m_19970106,0.8716464042663574,0.4901352822780609
E131.19970812794849.txt,-0.5443351864814758,-0.8388677835464478
m_19970812,0.29262617230415344,-0.9562270045280457
E131.19970812794768.txt,0.39096930623054504,-0.9204037189483643
E131.19970207364914.txt,-0.2956305146217346,-0.955302357673645
m_19970207,0.9952769875526428,0.09707555174827576
E131.19970312435249.txt,0.9148563146591187,0.4037794768810272
m_19970312,-0.9864341616630554,-0.1641576886177063
E131.19961216258283.txt,0.8480120301246643,0.5299770832061768
m_19961216,0.4860239028930664,0.8739455938339233
E131.19970313439848.txt,-0.9896609783172607,0.14342626929283142
m_19970313,0.5188734531402588,0.8548510670661926
E131.19970812795344.txt,-0.7328659892082214,0.6803730130195618
E131.19970817804619.txt,0.5847083926200867,-0.8112435936927795
m_19970817,-0.8896515369415283,0.45664018392562866
E131.19970801772335.txt,-0.3580574095249176,0.9336995482444763
m_19970801,-0.6050072312355042,0.7962200045585632
E132.19970408493447.txt,0.5852318406105042,0.8108660578727722
m_19970408,0.8596461415290833,0.5108899474143982
E132.19970410499256.txt,0.722526490688324,0.6913432478904724
m_19970410,-0.9054386019706726,-0.42447733879089355
E131.19970407491225.txt,-0.07292834669351578,0.9973372220993042
m_19970407,-0.5511916875839233,0.834378719329834
E131.19970808787071.txt,0.2183235138654709,0.9758764505386353
m_19970808,-0.630893349647522,0.7758694887161255
E132.19970409496069.txt,-0.767905056476593,0.6405636668205261
E131.19970102284775.txt,-0.7058022618293762,-0.7084088921546936
m_19970102,-0.3002196252346039,-0.9538701176643372
E131.19970131348946.txt,0.9948886036872864,-0.10097872465848923
m_19970131,0.4680941700935364,-0.8836786150932312
E132.19961108177365.txt,-0.4661073386669159,0.884728193283081
m_19961108,0.028642281889915466,0.9995896816253662
E132.19961126219094.txt,-0.7148417234420776,-0.6992862820625305
m_19961126,0.731082558631897,0.6822889447212219
E131.19970815802075.txt,0.5295154452323914,0.8483003377914429
m_19970815,0.9265785813331604,0.3761012852191925
E132.19970603635668.txt,-0.9543352127075195,0.29873794317245483
E131.19961030153161.txt,0.9841675758361816,0.17724062502384186
m_19961030,0.9912666082382202,0.13187333941459656
E131.1996091248986.txt,-0.0934179425239563,-0.9956269860267639
m_19960912,0.6798090934753418,0.7333890795707703
E131.19970121322800.txt,-0.48783937096595764,-0.8729334473609924
m_19970121,-0.9558896422386169,-0.2937261164188385
E132.19970808788933.txt,0.5713253617286682,-0.8207236528396606
E131.19970616664636.txt,0.9938847422599792,0.11042215675115585
m_19970616,0.9207325577735901,0.39019426703453064
