price,0.0090955375,-1.1766125
inflat,-0.6706031,-0.8413933000000001
percent,-0.010337993,-1.162549
pct,0.18201879,-1.2813164
year,-0.04790768,-1.1457945
rose,0.26355153,-1.3465148999999998
rise,-0.0112050325,-1.1670129999999999
index,0.16393337,-1.2760473
consum,-0.022283237,-1.1621116000000002
produc,0.37667736,-1.4069161000000001
bank,-0.92623603,-0.7513368
cpi,-0.10651478,-1.1262372
month,0.08834157,-1.2256346000000002
rate,-0.6387074,-0.8561325000000001
econom,-0.31785214,-0.98137534
offic,0.36227915,-1.4035927
fridai,-0.21754424,-1.0457404000000001
central,-0.23208379999999998,-1.040543
tuesdai,-0.40301782,-0.949033
wednesdai,-0.48327650000000005,-0.9166303
nation,0.05955267,-1.2042302
fall,-0.2124889,-1.0499017
wholesal,0.10098757,-1.2348822
hl_consum_cpi,0.08170556,-1.2399303
thursdai,-0.43952245,-0.9322052
hl_statist_produc,0.70266145,-1.6690454
data,-0.13552576,-1.0918473999999998
mondai,-0.35462698,-0.9796273999999999
expect,-0.5797121999999999,-0.8827554
report,-0.009319693,-1.1508994
hl_cpi_percent,0.14083774,-1.2750268999999999
show,-0.10606419,-1.1147742
april,-0.06676216,-1.127867
hl_pct_cpi,0.23055427,-1.3330249
forecast,-0.43226984,-0.94873536
feder,-0.4125763,-0.9396688
uk,-0.83341056,-0.77541363
fell,0.1398274,-1.2586131999999999
june,0.23024683,-1.3064705
govern,-0.8257051,-0.7830649000000001
march,-0.055545762,-1.1316386
januari,0.045663126,-1.2004442
economi,-0.8323579,-0.7822698
februari,0.07182463,-1.2153188999999998
juli,0.14391461,-1.2525645
indic,0.34246683,-1.379725
hl_rose_produc,0.6682945,-1.6433537
septemb,-0.04643472,-1.1502105
previou,0.054620635,-1.2067527
hl_index_cpi,0.09845237400000001,-1.2454404
august,0.051116414000000006,-1.2045828
economist,-0.45423296,-0.93247867
industri,0.29060173,-1.3619383999999999
hl_year_cpi,0.1336174,-1.2713766000000002
